ticker,entry_date,entry_price,stop,entry_idx,checked_idx,atr0,run_high,exit_date,exit_price,exit_reason,still_open
2480,2019-03-25,37.8078498840332,35.890402385166716,781,793,1.483172825404576,38.073631286621094,2019-04-12,35.890402385166716,停損,False
2458,2019-03-25,54.438514709472656,52.4721303667341,781,803,1.386206763131278,54.934532165527344,2019-04-26,52.4721303667341,停損,False
8210,2019-03-25,52.82361602783203,50.47226170131138,781,807,1.760786873953683,53.89540100097656,2019-04-29,50.47226170131138,停損,False
3044,2019-04-15,69.78886413574219,65.169187273298,794,812,1.989030020577567,71.17082214355469,2019-05-10,65.169187273298,停損,False
2501,2019-03-25,15.288055419921875,14.965825353349958,781,817,0.1815742083958217,15.467071533203125,2019-05-20,17.973310470581055,季EPS YoY轉負,False
1231,2019-04-15,21.012399673461914,19.865161623273575,794,817,0.5922321592058454,21.509876251220703,2019-05-20,20.609683990478516,季EPS YoY轉負,False
6121,2019-04-15,175.6771240234375,161.02991376604353,794,817,6.363497052873884,179.1156463623047,2019-05-15,161.02991376604353,停損,False
3324,2019-08-26,168.10462951660156,155.48138863699776,886,895,8.497594560895648,169.39773559570312,2019-09-02,155.48138863699776,停損,False
3044,2019-09-16,86.4342269897461,81.58891187395368,899,908,2.162156786237444,86.7989273071289,2019-09-27,81.58891187395368,停損,False
8210,2019-09-02,58.961212158203125,53.91900961739676,891,920,2.4630094255719865,60.75037384033203,2019-10-21,64.81666564941406,月營收連2月轉負,False
6176,2019-03-25,56.49970626831055,54.12378910609654,781,940,1.465994426182338,57.089473724365234,2019-11-18,75.24700164794922,月營收連2月轉負,False
1227,2019-09-02,49.659061431884766,47.598372323172434,891,940,0.7826102120535714,50.68377685546875,2019-11-18,49.65906524658203,季EPS YoY轉負,False
4958,2019-10-21,105.57008361816406,97.55633544921875,921,940,3.7564452035086497,106.73875427246094,2019-11-18,108.6865463256836,季EPS YoY轉負,False
9910,2019-03-25,119.07782745361328,114.85464368547711,781,945,3.394331795828683,121.2880859375,2019-11-25,121.70203399658203,趨勢<5/8,False
3293,2019-08-26,67.19038391113281,61.72013146536691,886,955,3.1048363276890347,68.60865020751953,2019-12-04,61.72013146536691,停損,False
2385,2019-09-16,61.94048309326172,59.169215066092356,899,979,1.3856383732386999,61.94048309326172,2020-01-06,59.169215066092356,停損,False
6412,2019-11-18,45.62857437133789,42.46133967808315,941,979,1.450796672276088,46.05768585205078,2020-01-08,42.46133967808315,停損,False
5289,2019-12-02,104.87954711914062,98.62127105712891,951,979,3.3267713274274553,105.56953430175781,2020-01-13,124.19945526123047,月營收連2月轉負,False
2207,2019-12-16,559.5717163085938,518.3362688337054,961,987,11.635129656110491,559.5717163085938,2020-01-31,518.3362688337054,停損,False
3406,2020-01-13,525.454833984375,480.2676565987723,980,987,20.309520176478795,526.319091796875,2020-01-30,480.2676565987723,停損,False
8464,2020-01-13,227.08636474609375,220.8464321899414,980,987,4.316053118024554,232.61541748046875,2020-01-30,220.8464321899414,停損,False
1582,2020-01-20,64.51033020019531,62.49961526053293,985,987,0.8427238464355469,64.51033020019531,2020-01-30,62.49961526053293,停損,False
2458,2020-01-20,63.879093170166016,61.10377938406808,985,987,1.2230164664132255,64.27422332763672,2020-01-30,61.10377938406808,停損,False
4551,2020-01-20,164.0928192138672,152.976069859096,985,987,4.984410967145648,164.0928192138672,2020-01-30,152.976069859096,停損,False
8016,2019-08-26,98.25505065917969,92.56939588274274,886,992,4.26423590523856,100.43158721923828,2020-02-03,92.56939588274274,停損,False
8081,2019-08-26,82.48236083984375,74.35294778006417,886,992,4.544946943010602,85.6014404296875,2020-02-03,74.35294778006417,停損,False
3217,2019-11-18,46.40105056762695,42.32423945835659,941,992,2.095463616507394,50.61272430419922,2020-02-03,42.32423945835659,停損,False
3533,2019-12-16,275.1022033691406,259.06622314453125,961,992,7.197978428431919,275.1022033691406,2020-02-03,259.06622314453125,停損,False
6121,2020-01-13,200.7969970703125,197.8062710571289,980,1006,4.2678102765764505,202.4294891357422,2020-02-26,197.8062710571289,停損,False
8210,2019-12-16,68.23235321044922,65.39756447928292,961,1016,1.2954036167689733,68.31368255615234,2020-03-12,65.39756447928292,停損,False
2379,2019-04-15,143.87159729003906,131.14327239990234,794,1021,4.46012932913644,144.23675537109375,2020-03-19,131.14327239990234,停損,False
2345,2019-08-26,134.22222900390625,125.29937417166573,886,1021,5.189169202532087,138.65200805664062,2020-03-20,125.29937417166573,停損,False
5434,2019-08-26,67.30825805664062,65.5086190359933,886,1021,1.4543544224330358,67.38150024414062,2020-03-17,65.5086190359933,停損,False
2345,2020-07-13,227.24752807617188,209.02215358189173,1097,1101,8.3216552734375,234.33517456054688,2020-07-17,209.02215358189173,停損,False
6415,2020-07-13,459.4288024902344,404.93482753208707,1097,1106,20.735135759626115,465.4265441894531,2020-07-20,404.93482753208707,停損,False
8081,2020-07-13,122.51216125488281,110.9942125592913,1097,1106,4.869849068777902,126.13677978515625,2020-07-20,110.9942125592913,停損,False
2207,2020-07-20,624.430908203125,589.5397600446429,1102,1111,22.743970598493302,639.9126586914062,2020-07-27,589.5397600446429,停損,False
2345,2020-07-27,215.3689727783203,205.75003112792967,1107,1111,7.563158307756696,219.91262817382812,2020-07-28,205.75003112792967,停損,False
2905,2020-06-15,18.71375274658203,17.35566738673619,1079,1121,0.4758642741612026,18.975746154785156,2020-08-17,20.65611457824707,季EPS YoY轉負,False
6415,2020-08-10,442.1354064941406,424.3378399658203,1117,1121,21.082750592912948,442.1354064941406,2020-08-11,424.3378399658203,停損,False
3533,2020-07-20,388.2044677734375,350.2405351911272,1102,1126,19.224958147321427,392.03125,2020-08-19,350.2405351911272,停損,False
