ticker,entry_date,entry_price,stop,entry_idx,checked_idx,atr0,run_high,exit_date,exit_price,exit_reason,still_open
3533,2019-02-26,186.27154541015625,182.28000967843192,764,765,7.573682512555804,193.64053344726562,2019-02-27,182.28000967843192,移動停損,False
4536,2019-02-25,109.15823364257812,102.74794687543596,763,765,4.761932918003628,109.8908462524414,2019-02-26,102.74794687543596,移動停損,False
9910,2019-02-25,105.81625366210938,103.6391552734375,763,765,2.9601712908063615,105.81625366210938,2019-02-26,103.6391552734375,移動停損,False
2379,2019-02-25,126.34410095214844,126.61795806884766,763,770,4.9296112060546875,134.0123748779297,2019-03-04,126.61795806884766,移動停損,False
8210,2019-02-25,39.96221923828125,43.12835257393973,763,780,1.0963900429861886,45.32113265991211,2019-03-18,43.12835257393973,移動停損,False
6176,2019-02-25,54.140647888183594,57.35908562796457,763,785,1.6934735434395927,60.74603271484375,2019-03-25,57.35908562796457,移動停損,False
2480,2019-03-19,37.010494232177734,39.09880420139858,777,788,1.3146840504237585,41.728172302246094,2019-04-01,39.09880420139858,移動停損,False
9910,2019-03-18,119.35413360595703,116.5123541695731,776,788,3.0785816737583707,122.66951751708984,2019-04-03,116.5123541695731,移動停損,False
2501,2019-03-25,15.288055419921875,16.894093785967147,781,788,0.1815742083958217,17.25724220275879,2019-04-01,16.894093785967147,移動停損,False
2458,2019-03-18,54.00448989868164,56.652898515973774,776,793,1.4659243992396764,59.584747314453125,2019-04-08,56.652898515973774,移動停損,False
8210,2019-04-01,53.12984085083008,51.565909249441965,786,793,2.1599717821393694,55.8858528137207,2019-04-12,51.565909249441965,移動停損,False
6176,2019-04-08,59.56648635864258,59.31373269217355,789,793,1.4533555167061942,62.22044372558594,2019-04-08,59.31373269217355,移動停損,False
3044,2019-04-22,69.44337463378906,66.906496320452,799,807,1.7866734095982142,70.47984313964844,2019-05-02,66.906496320452,移動停損,False
6121,2019-04-22,168.80007934570312,164.2451629638672,799,807,5.403388977050781,175.05194091796875,2019-04-30,164.2451629638672,移動停損,False
1231,2019-04-15,21.012399673461914,21.000556332724436,794,817,0.5922321592058454,21.888904571533203,2019-05-14,21.000556332724436,移動停損,False
2379,2019-04-16,139.85487365722656,167.60674285888672,795,817,4.3818817138671875,174.1795654296875,2019-05-13,167.60674285888672,移動停損,False
6121,2019-05-13,167.5496826171875,164.5689081464495,813,817,5.113118852887835,172.23858642578125,2019-05-14,164.5689081464495,移動停損,False
9910,2019-05-14,138.97021484375,136.74019949776786,814,822,4.617871965680804,143.66700744628906,2019-05-24,136.74019949776786,移動停損,False
3491,2019-05-20,73.11005401611328,70.06289482116699,818,822,3.9401942661830356,73.26544189453125,2019-05-21,70.06289482116699,移動停損,False
2379,2019-05-27,147.52316284179688,144.54348693847658,823,827,8.424673897879464,149.714111328125,2019-05-27,144.54348693847658,移動停損,False
2108,2019-06-03,23.698909759521484,23.470254012516566,828,831,0.5770295006888253,24.335798263549805,2019-06-03,23.470254012516566,移動停損,False
5269,2019-06-03,499.4074401855469,478.015751953125,828,831,23.304412841796875,502.07806396484375,2019-06-04,478.015751953125,移動停損,False
9910,2019-06-03,131.78683471679688,131.37793975830078,828,831,4.795477730887277,131.78683471679688,2019-06-03,131.37793975830078,移動停損,False
2379,2019-06-17,161.39910888671875,163.2640151977539,837,846,5.8164215087890625,171.9886474609375,2019-06-24,163.2640151977539,移動停損,False
2385,2019-06-17,49.81252670288086,52.088696343558176,837,856,1.0317835126604353,53.63637161254883,2019-07-08,52.088696343558176,移動停損,False
2379,2019-07-08,167.97190856933594,160.36883163452148,852,856,6.285911560058594,169.79769897460938,2019-07-10,160.36883163452148,移動停損,False
