ticker,entry_date,entry_price,stop,entry_idx,checked_idx,atr0,run_high,exit_date,exit_price,exit_reason,still_open
9910,2019-02-18,107.47395324707031,103.67230865478516,758,762,3.0391104561941966,107.750244140625,2019-02-21,103.67230865478516,停損,False
6176,2019-02-18,56.6766357421875,53.550867898123606,758,765,1.642923355102539,57.856163024902344,2019-02-25,53.550867898123606,停損,False
2379,2019-02-18,128.5350341796875,119.61478860037667,758,770,4.381875174386161,129.9956512451172,2019-03-08,119.61478860037667,停損,False
5269,2019-02-18,559.9417114257812,495.8466273716518,758,770,33.06492396763393,584.8676147460938,2019-03-06,495.8466273716518,停損,False
4536,2019-02-25,109.15823364257812,99.9483413696289,763,770,4.761932918003628,109.8908462524414,2019-03-04,99.9483413696289,停損,False
2458,2019-03-18,54.00448989868164,51.401610107421874,776,807,1.4659243992396764,54.252498626708984,2019-04-30,51.401610107421874,停損,False
3044,2019-04-22,69.44337463378906,65.87002781459263,799,812,1.7866734095982142,70.47984313964844,2019-05-06,65.87002781459263,停損,False
3533,2019-02-26,186.27154541015625,172.0014386858259,764,817,7.573682512555804,193.64053344726562,2019-05-13,172.0014386858259,停損,False
2480,2019-03-19,37.010494232177734,34.70861162458147,777,817,1.3146840504237585,38.00718688964844,2019-05-13,34.70861162458147,停損,False
2501,2019-03-25,15.288055419921875,14.965825353349958,781,817,0.1815742083958217,15.467071533203125,2019-05-20,17.973310470581055,季EPS YoY轉負,False
1231,2019-04-15,21.012399673461914,19.865161623273575,794,817,0.5922321592058454,21.509876251220703,2019-05-20,20.609683990478516,季EPS YoY轉負,False
6121,2019-04-22,168.80007934570312,159.19904000418526,799,817,5.403388977050781,171.61341857910156,2019-05-15,159.19904000418526,停損,False
3491,2019-05-20,73.11005401611328,70.06289482116699,818,822,3.9401942661830356,73.26544189453125,2019-05-21,70.06289482116699,停損,False
6409,2019-03-11,473.69964599609375,449.6411437988281,771,831,13.512305123465401,482.15850830078125,2019-06-04,449.6411437988281,停損,False
5269,2019-06-03,499.4074401855469,478.015751953125,828,831,23.304412841796875,502.07806396484375,2019-06-04,478.015751953125,停損,False
3044,2019-07-15,78.77549743652344,74.4463860648019,857,871,2.145366668701172,79.50489807128906,2019-07-30,74.4463860648019,停損,False
5483,2019-07-22,61.93490982055664,59.03925323486328,862,871,1.34225709097726,62.42755889892578,2019-07-30,59.03925323486328,停損,False
8454,2019-07-15,120.59014892578125,116.92200034005302,857,875,1.834073747907366,121.2779312133789,2019-08-05,116.92200034005302,停損,False
3324,2019-08-19,167.24253845214844,149.8163125174386,881,895,8.86705562046596,170.25979614257812,2019-09-03,149.8163125174386,停損,False
3044,2019-09-16,86.06952667236328,81.58891187395368,899,908,2.162156786237444,86.7989273071289,2019-09-27,81.58891187395368,停損,False
8210,2019-02-25,39.96221923828125,37.71475601196289,763,920,1.0963900429861886,40.34499740600586,2019-10-21,64.81666564941406,月營收連2月轉負,False
3324,2019-10-14,198.27723693847656,183.3756604875837,916,935,7.943402971540179,208.19110107421875,2019-11-07,183.3756604875837,停損,False
6176,2019-03-18,57.030494689941406,54.031106676374165,776,940,1.474419185093471,57.97412872314453,2019-11-18,75.24700164794922,月營收連2月轉負,False
1227,2019-09-04,48.949642181396484,47.598372323172434,893,940,0.8276525224958148,49.895530700683594,2019-11-18,49.65906524658203,季EPS YoY轉負,False
4958,2019-10-21,104.79096984863281,97.55633544921875,921,940,3.7564452035086497,106.73875427246094,2019-11-18,108.6865463256836,季EPS YoY轉負,False
9910,2019-03-04,106.92140197753906,103.60047561645507,766,945,2.8812332153320312,108.30280303955078,2019-11-25,121.70203399658203,趨勢<5/8,False
3293,2019-08-19,67.89952850341797,62.50794383457729,881,945,2.720411845615932,68.5888671875,2019-11-18,62.50794383457729,停損,False
3217,2019-11-25,51.3388786315918,46.81599589756557,946,960,2.2977491106305803,52.79117965698242,2019-12-13,46.81599589756557,停損,False
6412,2019-11-18,45.342498779296875,42.46133967808315,941,979,1.450796672276088,46.05768585205078,2020-01-08,42.46133967808315,停損,False
5289,2019-12-02,104.53455352783203,98.62127105712891,951,979,3.3267713274274553,105.56953430175781,2020-01-13,124.19945526123047,月營收連2月轉負,False
2207,2019-12-16,540.15966796875,518.3362688337054,961,987,11.635129656110491,559.5717163085938,2020-01-31,518.3362688337054,停損,False
3406,2020-01-13,519.4051513671875,480.2676565987723,980,987,20.309520176478795,526.319091796875,2020-01-30,480.2676565987723,停損,False
8464,2020-01-14,226.29652404785156,220.8464321899414,981,987,4.5417295183454245,231.8255615234375,2020-01-30,220.8464321899414,停損,False
1582,2020-01-20,64.23434448242188,62.49961526053293,985,987,0.8427238464355469,64.51033020019531,2020-01-30,62.49961526053293,停損,False
2458,2020-01-20,63.681522369384766,61.10377938406808,985,987,1.2230164664132255,64.27422332763672,2020-01-30,61.10377938406808,停損,False
4551,2020-01-20,162.40113830566406,152.976069859096,985,987,4.984410967145648,164.0928192138672,2020-01-30,152.976069859096,停損,False
6121,2020-01-20,215.48947143554688,205.41463797433036,985,987,5.223988124302456,222.01943969726562,2020-01-30,205.41463797433036,停損,False
6213,2019-07-15,90.0531005859375,82.76059395926339,857,992,3.5993641444614957,92.01078033447266,2020-02-10,97.88380432128906,趨勢<5/8,False
8081,2019-08-19,83.17549133300781,76.54329572405133,881,992,3.576769692557199,85.6014404296875,2020-02-03,76.54329572405133,停損,False
8016,2019-08-26,98.25505065917969,92.56939588274274,886,992,4.26423590523856,100.43158721923828,2020-02-03,92.56939588274274,停損,False
3533,2019-12-16,274.2518310546875,259.06622314453125,961,992,7.197978428431919,275.1022033691406,2020-02-03,259.06622314453125,停損,False
6121,2020-02-10,203.08248901367188,202.97148834228517,993,997,5.713732038225446,205.69448852539062,2020-02-10,202.97148834228517,停損,False
2385,2019-06-17,49.81252670288086,47.928852233886715,837,1002,1.0317835126604353,49.942081451416016,2020-02-24,57.039695739746094,趨勢<5/8,False
8210,2019-12-16,68.1510238647461,65.39756447928292,961,1016,1.2954036167689733,68.31368255615234,2020-03-12,65.39756447928292,停損,False
2379,2019-04-16,139.85487365722656,131.14327239990234,795,1021,4.3818817138671875,142.41098022460938,2020-03-19,131.14327239990234,停損,False
5434,2019-08-26,67.30825805664062,65.5086190359933,886,1021,1.4543544224330358,67.38150024414062,2020-03-17,65.5086190359933,停損,False
3293,2020-02-17,88.287109375,80.2080557686942,998,1021,4.280125754220145,93.96017456054688,2020-03-19,80.2080557686942,停損,False
2345,2019-08-19,135.5511474609375,123.84389168875558,881,1026,5.853635515485491,135.99412536621094,2020-03-23,123.84389168875558,停損,False
5289,2020-04-27,120.0594711303711,118.05848846435546,1045,1078,3.622483389718192,122.8194580078125,2020-06-12,118.05848846435546,停損,False
2421,2020-06-08,42.4349479675293,39.191072191510884,1074,1078,1.6794534410749162,42.59598922729492,2020-06-12,39.191072191510884,停損,False
2345,2020-07-15,225.91859436035156,209.02215358189173,1099,1101,8.764633178710938,236.55007934570312,2020-07-17,209.02215358189173,停損,False
8081,2020-07-14,120.69984436035156,110.9942125592913,1098,1106,4.631386893136161,122.14969635009766,2020-07-20,110.9942125592913,停損,False
2207,2020-07-20,624.430908203125,589.5397600446429,1102,1111,22.743970598493302,639.9126586914062,2020-07-27,589.5397600446429,停損,False
2345,2020-07-27,214.91461181640625,205.75003112792967,1107,1111,7.563158307756696,219.91262817382812,2020-07-28,205.75003112792967,停損,False
2905,2020-06-22,18.7137508392334,17.72459520612444,1084,1121,0.513291767665318,19.088027954101562,2020-08-17,20.65611457824707,季EPS YoY轉負,False
2383,2020-07-27,140.43922424316406,130.64669145856584,1107,1126,4.717133658272879,144.20098876953125,2020-08-20,130.64669145856584,停損,False
2458,2020-08-17,98.23194122314453,93.3692559814453,1122,1126,4.438042776925223,99.96749114990234,2020-08-20,93.3692559814453,停損,False
3231,2020-08-17,27.24728012084961,26.072511520385742,1122,1126,0.6860837936401367,27.247283935546875,2020-08-19,26.072511520385742,停損,False
3529,2020-08-17,580.8433837890625,517.2773001534598,1122,1126,28.707264491489955,584.6710205078125,2020-08-20,517.2773001534598,停損,False
4966,2020-08-17,975.8274536132812,909.6957421875,1122,1126,69.08513532366071,1014.6878662109375,2020-08-20,909.6957421875,停損,False
2472,2020-09-22,41.84198760986328,39.5981022644043,1148,1151,1.2816753387451172,42.07706069946289,2020-09-25,39.5981022644043,停損,False
5471,2020-09-21,54.00827407836914,50.58160618373326,1147,1151,2.3899405343191966,54.390228271484375,2020-09-25,50.58160618373326,停損,False
2458,2020-08-31,99.27326965332031,96.72548736572266,1132,1168,4.140520913260324,100.66171264648438,2020-10-21,96.72548736572266,停損,False
3529,2020-10-19,535.8687744140625,517.7831500244141,1164,1168,29.117361886160715,545.437744140625,2020-10-19,517.7831500244141,停損,False
4966,2020-10-19,1029.0465087890625,968.0752087402344,1164,1168,46.166333879743306,1033.4254150390625,2020-10-20,968.0752087402344,停損,False
2520,2020-10-05,23.583520889282227,23.08814525604248,1155,1173,0.8379272733415876,24.069778442382812,2020-10-27,23.08814525604248,停損,False
3653,2020-10-12,275.17510986328125,257.6582229614258,1159,1173,10.789415631975446,277.6996765136719,2020-10-29,257.6582229614258,停損,False
2428,2020-10-26,93.40508270263672,89.9106205531529,1169,1173,2.4832213265555247,93.82393646240234,2020-10-27,89.9106205531529,停損,False
2472,2020-10-05,41.05842971801758,40.4501505279541,1155,1178,1.1193667820521764,41.4502067565918,2020-11-02,40.4501505279541,停損,False
9914,2020-11-02,238.6968231201172,222.26256234305245,1174,1183,8.924972534179688,245.59060668945312,2020-11-10,222.26256234305245,停損,False
6282,2020-11-02,22.24309539794922,21.723236656188966,1174,1188,0.7061303002493722,22.583984375,2020-11-23,22.71181869506836,季EPS YoY轉負,False
3324,2020-11-16,228.40086364746094,213.13190133231026,1184,1188,7.824551173618862,232.39231872558594,2020-11-17,213.13190133231026,停損,False
3680,2020-11-30,251.64739990234375,242.76517578125,1194,1203,9.425821576799665,256.46978759765625,2020-12-11,242.76517578125,停損,False
3217,2020-04-13,65.20835876464844,57.07546615600586,1035,1213,3.921216147286551,65.71668243408203,2020-12-28,84.76834106445312,趨勢<5/8,False
6104,2020-11-16,61.701229095458984,60.059236450195314,1184,1213,2.1072815486363004,62.88131332397461,2020-12-21,60.059236450195314,停損,False
3374,2020-11-23,170.66639709472656,151.04432460239954,1189,1213,9.55027825491769,174.77337646484375,2020-12-21,151.04432460239954,停損,False
2377,2020-12-21,104.1786117553711,98.2479269845145,1209,1213,2.9373681204659596,105.35355377197266,2020-12-23,98.2479269845145,停損,False
1304,2020-12-28,18.04228401184082,16.529933384486608,1214,1227,0.7591175351824079,18.330631256103516,2021-01-15,16.529933384486608,停損,False
3374,2021-01-18,174.77337646484375,165.66507415771486,1228,1242,10.267364501953125,184.8125762939453,2021-02-01,165.66507415771486,停損,False
2603,2020-11-30,23.22550392150879,21.051004682268417,1194,1245,0.9616707393101284,23.54936408996582,2021-02-22,36.27249526977539,季EPS YoY轉負,False
3680,2021-02-01,309.3057556152344,270.3885825020926,1238,1245,20.728316170828684,313.305419921875,2021-02-22,316.416259765625,季EPS YoY轉負,False
4966,2021-02-22,1212.961181640625,1099.1092878069196,1246,1250,55.987601143973215,1261.1292724609375,2021-02-24,1099.1092878069196,停損,False
2615,2021-03-02,29.657949447631836,28.235979194641114,1251,1254,1.6214024680001395,30.925914764404297,2021-03-02,28.235979194641114,停損,False
5269,2020-11-30,1484.0146484375,1388.8361669921876,1194,1259,73.28472028459821,1511.49658203125,2021-03-11,1388.8361669921876,停損,False
3017,2020-09-07,59.147239685058594,51.55376270839146,1137,1264,3.8711839403424944,60.10262680053711,2021-03-22,57.543670654296875,趨勢<5/8,False
5439,2021-03-22,53.44660949707031,49.41051483154297,1265,1281,2.0122977665492465,53.76857376098633,2021-04-14,49.41051483154297,停損,False
3167,2021-04-12,61.58466339111328,56.31762967790876,1277,1281,2.715085710797991,62.645057678222656,2021-04-14,56.31762967790876,停損,False
